id,ts,state,requested_model,would_serve_model,would_provider,interactive,reason
4438,1787146992.2748396,GREEN,glm-5.3,glm-5.3,friend,0,bg_kept
4439,1787146993.1018353,GREEN,glm-5.3,glm-5.3,friend,0,bg_kept
4440,1787146993.9132798,GREEN,glm-5.3,glm-5.3,friend,0,bg_kept
4441,1787146995.219827,GREEN,glm-5.3,glm-5.3,friend,0,bg_kept
4442,1787146995.882747,GREEN,glm-5.3,glm-5.3,friend,0,bg_kept
4443,1787146995.956778,GREEN,glm-5.3,glm-5.3,friend,0,bg_kept
4444,1787146997.9795637,GREEN,glm-5.3,glm-5.3,friend,0,bg_kept
4445,1787146999.1060052,GREEN,glm-5.3,glm-5.3,friend,0,bg_kept
4446,1787147000.3207016,GREEN,glm-5.3,glm-5.3,friend,0,bg_kept
4447,1787147001.6121519,GREEN,glm-5.3,glm-5.3,friend,0,bg_kept
4448,1787147001.729364,GREEN,glm-5.3,glm-5.3,friend,0,bg_kept
4449,1787147002.0198364,GREEN,glm-5.3,glm-5.3,friend,0,bg_kept
4450,1787147002.2130783,GREEN,glm-5.3,glm-5.3,friend,0,bg_kept
4451,1787147003.6892805,GREEN,glm-5.3,glm-5.3,friend,0,bg_kept
4452,1787147007.148888,GREEN,glm-5.3,glm-5.3,friend,0,bg_kept
4453,1787147010.4117482,GREEN,glm-5.3,glm-5.3,friend,0,bg_kept
4454,1787147012.344095,GREEN,glm-5.3,glm-5.3,friend,0,bg_kept
4455,1787147013.8864865,GREEN,glm-5.3,glm-5.3,friend,0,bg_kept
4456,1787147013.999696,GREEN,glm-5.3,glm-5.3,friend,0,bg_kept
4457,1787147014.2010643,GREEN,glm-5.3,glm-5.3,friend,0,bg_kept
4458,1787147015.6801333,GREEN,glm-5.3,glm-5.3,friend,0,bg_kept
4459,1787147017.21807,GREEN,glm-5.3,glm-5.3,friend,0,bg_kept
4460,1787147020.3473198,GREEN,glm-5.3,glm-5.3,friend,0,bg_kept
4461,1787147023.6776917,GREEN,glm-5.3,glm-5.3,friend,0,bg_kept
4462,1787147025.3357606,GREEN,glm-5.3,glm-5.3,friend,0,bg_kept
4463,1787147026.9086661,GREEN,glm-5.3,glm-5.3,friend,0,bg_kept
4464,1787147027.9468856,GREEN,glm-5.3,glm-5.3,friend,0,bg_kept
4465,1787147028.372441,GREEN,glm-5.3,glm-5.3,friend,0,bg_kept
4466,1787147029.14489,GREEN,glm-5.3,glm-5.3,friend,0,bg_kept
4467,1787147030.254054,GREEN,glm-5.3,glm-5.3,friend,0,bg_kept
4468,1787147031.7650406,GREEN,glm-5.3,glm-5.3,friend,0,bg_kept
4469,1787147033.0434191,GREEN,glm-5.3,glm-5.3,friend,0,bg_kept
4470,1787147034.389221,GREEN,glm-5.3,glm-5.3,friend,0,bg_kept
4471,1787147037.6992054,GREEN,glm-5.3,glm-5.3,friend,0,bg_kept
4472,1787147039.2067301,GREEN,glm-5.3,glm-5.3,friend,0,bg_kept
4473,1787147041.3304355,GREEN,glm-5.3,glm-5.3,friend,0,bg_kept
4474,1787147043.6186805,GREEN,glm-5.3,glm-5.3,friend,0,bg_kept
4475,1787147044.3363059,GREEN,glm-5.3,glm-5.3,friend,0,bg_kept
4476,1787147045.8085544,GREEN,glm-5.3,glm-5.3,friend,0,bg_kept
4477,1787147047.901587,GREEN,glm-5.3,glm-5.3,friend,0,bg_kept
4478,1787147047.9499645,GREEN,glm-5.3,glm-5.3,friend,0,bg_kept
4479,1787147050.0062788,GREEN,glm-5.3,glm-5.3,friend,0,bg_kept
4480,1787147051.9892263,GREEN,glm-5.3,glm-5.3,friend,0,bg_kept
4481,1787147053.9393597,GREEN,glm-5.3,glm-5.3,friend,0,bg_kept
4482,1787147054.117118,GREEN,glm-5.3,glm-5.3,friend,0,bg_kept
4483,1787147055.859738,GREEN,glm-5.3,glm-5.3,friend,0,bg_kept
4484,1787147058.861432,GREEN,glm-5.3,glm-5.3,friend,0,bg_kept
4485,1787147059.5572667,GREEN,glm-5.3,glm-5.3,friend,0,bg_kept
4486,1787147061.2222455,GREEN,glm-5.3,glm-5.3,friend,0,bg_kept
4487,1787147067.463206,GREEN,glm-5.3,glm-5.3,friend,0,bg_kept
4488,1787147067.531473,GREEN,glm-5.3,glm-5.3,friend,0,bg_kept
4489,1787147069.2315176,GREEN,glm-5.3,glm-5.3,friend,0,bg_kept
4490,1787147072.9900992,GREEN,glm-5.3,glm-5.3,friend,0,bg_kept
4491,1787147073.5551133,GREEN,glm-5.3,glm-5.3,friend,0,bg_kept
4492,1787147076.0290906,GREEN,glm-5.3,glm-5.3,friend,0,bg_kept
4493,1787147076.137786,GREEN,glm-5.3,glm-5.3,friend,0,bg_kept
4494,1787147076.3911328,GREEN,glm-5.3,glm-5.3,friend,0,bg_kept
4495,1787147078.287756,GREEN,glm-5.3,glm-5.3,friend,0,bg_kept
4496,1787147078.8266318,GREEN,glm-5.3,glm-5.3,friend,0,bg_kept
4497,1787147081.854355,GREEN,glm-5.3,glm-5.3,friend,0,bg_kept
4498,1787147083.69771,GREEN,glm-5.3,glm-5.3,friend,0,bg_kept
4499,1787147084.3957098,GREEN,glm-5.3,glm-5.3,friend,0,bg_kept
4500,1787147085.7989395,GREEN,glm-5.3,glm-5.3,friend,0,bg_kept
4501,1787147087.8161552,GREEN,glm-5.3,glm-5.3,friend,0,bg_kept
4502,1787147088.2250128,GREEN,glm-5.3,glm-5.3,friend,0,bg_kept
4503,1787147091.5237713,GREEN,glm-5.3,glm-5.3,friend,0,bg_kept
4504,1787147094.9698036,GREEN,glm-5.3,glm-5.3,friend,0,bg_kept
4505,1787147096.625169,GREEN,glm-5.3,glm-5.3,friend,0,bg_kept
4506,1787147104.4524276,GREEN,glm-5.3,glm-5.3,friend,0,bg_kept
4507,1787147107.5227587,GREEN,glm-5.3,glm-5.3,friend,0,bg_kept
4508,1787147108.1203744,GREEN,glm-5.3,glm-5.3,friend,0,bg_kept
4509,1787147109.8454378,GREEN,glm-5.3,glm-5.3,friend,0,bg_kept
4510,1787147111.6041014,GREEN,glm-5.3,glm-5.3,friend,0,bg_kept
4511,1787147111.8106458,GREEN,glm-5.3,glm-5.3,friend,0,bg_kept
4512,1787147112.2122302,GREEN,glm-5.3,glm-5.3,friend,0,bg_kept
4513,1787147114.896707,GREEN,glm-5.3,glm-5.3,friend,0,bg_kept
4514,1787147115.2164946,GREEN,glm-5.3,glm-5.3,friend,0,bg_kept
4515,1787147116.3027196,GREEN,glm-5.3,glm-5.3,friend,0,bg_kept
4516,1787147118.6012337,GREEN,glm-5.3,glm-5.3,friend,0,bg_kept
4517,1787147118.6017666,GREEN,glm-5.3,glm-5.3,friend,0,bg_kept
4518,1787147119.1822753,GREEN,glm-5.3,glm-5.3,friend,0,bg_kept
4519,1787147119.7799208,GREEN,glm-5.3,glm-5.3,friend,0,bg_kept
4520,1787147120.43825,GREEN,glm-5.3,glm-5.3,friend,0,bg_kept
4521,1787147121.5675683,GREEN,glm-5.3,glm-5.3,friend,0,bg_kept
4522,1787147122.423051,GREEN,glm-5.3,glm-5.3,friend,0,bg_kept
4523,1787147122.8232648,GREEN,glm-5.3,glm-5.3,friend,0,bg_kept
4524,1787147123.2022574,GREEN,glm-5.3,glm-5.3,friend,0,bg_kept
4525,1787147123.9370332,GREEN,glm-5.3,glm-5.3,friend,0,bg_kept
4526,1787147124.7957408,GREEN,glm-5.3,glm-5.3,friend,0,bg_kept
4527,1787147125.8703268,GREEN,glm-5.3,glm-5.3,friend,0,bg_kept
4528,1787147127.5749767,GREEN,glm-5.3,glm-5.3,friend,0,bg_kept
4529,1787147127.9234052,GREEN,glm-5.3,glm-5.3,friend,0,bg_kept
4530,1787147128.9804142,GREEN,glm-5.3,glm-5.3,friend,0,bg_kept
4531,1787147130.2796762,GREEN,glm-5.3,glm-5.3,friend,0,bg_kept
4532,1787147131.3062372,GREEN,glm-5.3,glm-5.3,friend,0,bg_kept
4533,1787147132.430644,GREEN,glm-5.3,glm-5.3,friend,0,bg_kept
4534,1787147134.2922516,GREEN,glm-5.3,glm-5.3,friend,0,bg_kept
4535,1787147134.396256,GREEN,glm-5.3,glm-5.3,friend,0,bg_kept
4536,1787147134.5292714,GREEN,glm-5.3,glm-5.3,friend,0,bg_kept
4537,1787147136.6795506,GREEN,glm-5.3,glm-5.3,friend,0,bg_kept
4538,1787147136.8686407,GREEN,glm-5.3,glm-5.3,friend,0,bg_kept
4539,1787147139.268029,GREEN,glm-5.3,glm-5.3,friend,0,bg_kept
4540,1787147139.2687418,GREEN,glm-5.3,glm-5.3,friend,0,bg_kept
4541,1787147139.318308,GREEN,glm-5.3,glm-5.3,friend,0,bg_kept
4542,1787147147.4599426,GREEN,glm-5.3,glm-5.3,friend,0,bg_kept
4543,1787147149.8503432,GREEN,glm-5.3,glm-5.3,friend,0,bg_kept
4544,1787147150.0647273,GREEN,glm-5.3,glm-5.3,friend,0,bg_kept
4545,1787147150.674735,GREEN,glm-5.3,glm-5.3,friend,0,bg_kept
4546,1787147150.9141989,GREEN,glm-5.3,glm-5.3,friend,0,bg_kept
4547,1787147153.5376616,GREEN,glm-5.3,glm-5.3,friend,0,bg_kept
4548,1787147153.8407552,GREEN,glm-5.3,glm-5.3,friend,0,bg_kept
4549,1787147154.662239,GREEN,glm-5.3,glm-5.3,friend,0,bg_kept
4550,1787147158.2211978,GREEN,glm-5.3,glm-5.3,friend,0,bg_kept
4551,1787147159.411784,GREEN,glm-5.3,glm-5.3,friend,0,bg_kept
4552,1787147161.4265058,GREEN,glm-5.3,glm-5.3,friend,0,bg_kept
4553,1787147161.6497183,GREEN,glm-5.3,glm-5.3,friend,0,bg_kept
4554,1787147161.9909208,GREEN,glm-5.3,glm-5.3,friend,0,bg_kept
4555,1787147164.5979776,GREEN,glm-5.3,glm-5.3,friend,0,bg_kept
4556,1787147165.2553854,GREEN,glm-5.3,glm-5.3,friend,0,bg_kept
4557,1787147166.2665834,GREEN,glm-5.3,glm-5.3,friend,0,bg_kept
4558,1787147167.1341481,GREEN,glm-5.3,glm-5.3,friend,0,bg_kept
4559,1787147170.8652308,GREEN,glm-5.3,glm-5.3,friend,0,bg_kept
4560,1787147173.0536907,GREEN,glm-5.3,glm-5.3,friend,0,bg_kept
4561,1787147173.2591183,GREEN,glm-5.3,glm-5.3,friend,0,bg_kept
4562,1787147174.9190123,GREEN,glm-5.3,glm-5.3,friend,0,bg_kept
4563,1787147175.9357965,GREEN,glm-5.3,glm-5.3,friend,0,bg_kept
4564,1787147177.521419,GREEN,glm-5.3,glm-5.3,friend,0,bg_kept
4565,1787147179.037983,GREEN,glm-5.3,glm-5.3,friend,0,bg_kept
4566,1787147180.174347,GREEN,glm-5.3,glm-5.3,friend,0,bg_kept
4567,1787147181.4890707,GREEN,glm-5.3,glm-5.3,friend,0,bg_kept
4568,1787147181.5288908,GREEN,glm-5.3,glm-5.3,friend,0,bg_kept
4569,1787147181.780361,GREEN,glm-5.3,glm-5.3,friend,0,bg_kept
4570,1787147183.2749732,GREEN,glm-5.3,glm-5.3,friend,0,bg_kept
4571,1787147184.5472033,GREEN,glm-5.3,glm-5.3,friend,0,bg_kept
4572,1787147185.5119538,GREEN,glm-5.3,glm-5.3,friend,0,bg_kept
4573,1787147185.996097,GREEN,glm-5.3,glm-5.3,friend,0,bg_kept
4574,1787147187.7962036,GREEN,glm-5.3,glm-5.3,friend,0,bg_kept
4575,1787147188.3623757,GREEN,glm-5.3,glm-5.3,friend,0,bg_kept
4576,1787147189.2362516,GREEN,glm-5.3,glm-5.3,friend,0,bg_kept
4577,1787147189.4934454,GREEN,glm-5.3,glm-5.3,friend,0,bg_kept
4578,1787147190.632981,GREEN,glm-5.3,glm-5.3,friend,0,bg_kept
4579,1787147192.0342364,GREEN,glm-5.3,glm-5.3,friend,0,bg_kept
4580,1787147193.0371811,GREEN,glm-5.3,glm-5.3,friend,0,bg_kept
4581,1787147193.4554543,GREEN,glm-5.3,glm-5.3,friend,0,bg_kept
4582,1787147193.5582342,GREEN,glm-5.3,glm-5.3,friend,0,bg_kept
4583,1787147194.699291,GREEN,glm-5.3,glm-5.3,friend,0,bg_kept
4584,1787147195.1800454,GREEN,glm-5.3,glm-5.3,friend,0,bg_kept
4585,1787147196.8312464,GREEN,glm-5.3,glm-5.3,friend,0,bg_kept
4586,1787147197.0546,GREEN,glm-5.3,glm-5.3,friend,0,bg_kept
4587,1787147197.6333375,GREEN,glm-5.3,glm-5.3,friend,0,bg_kept
4588,1787147199.6531072,GREEN,glm-5.3,glm-5.3,friend,0,bg_kept
4589,1787147200.4080024,GREEN,glm-5.3,glm-5.3,friend,0,bg_kept
4590,1787147201.8019536,GREEN,glm-5.3,glm-5.3,friend,0,bg_kept
4591,1787147202.5376678,GREEN,glm-5.3,glm-5.3,friend,0,bg_kept
4592,1787147204.2357678,GREEN,glm-5.3,glm-5.3,friend,0,bg_kept
4593,1787147204.5986924,GREEN,glm-5.3,glm-5.3,friend,0,bg_kept
4594,1787147205.014397,GREEN,glm-5.3,glm-5.3,friend,0,bg_kept
4595,1787147205.2982483,GREEN,glm-5.3,glm-5.3,friend,0,bg_kept
4596,1787147206.3069658,GREEN,glm-5.3,glm-5.3,friend,0,bg_kept
4597,1787147206.5234015,GREEN,glm-5.3,glm-5.3,friend,0,bg_kept
4598,1787147209.1489205,GREEN,glm-5.3,glm-5.3,friend,0,bg_kept
4599,1787147211.524428,GREEN,glm-5.3,glm-5.3,friend,0,bg_kept
4600,1787147212.2240195,GREEN,glm-5.3,glm-5.3,friend,0,bg_kept
4601,1787147214.0325394,GREEN,glm-5.3,glm-5.3,friend,0,bg_kept
4602,1787147214.6598697,GREEN,glm-5.3,glm-5.3,friend,0,bg_kept
4603,1787147214.7118993,GREEN,glm-5.3,glm-5.3,friend,0,bg_kept
4604,1787147217.8620286,GREEN,glm-5.3,glm-5.3,friend,0,bg_kept
4605,1787147218.2740889,GREEN,glm-5.3,glm-5.3,friend,0,bg_kept
4606,1787147218.6610994,GREEN,glm-5.3,glm-5.3,friend,0,bg_kept
4607,1787147220.0607834,GREEN,glm-5.3,glm-5.3,friend,0,bg_kept
4608,1787147224.6617916,GREEN,glm-5.3,glm-5.3,friend,0,bg_kept
4609,1787147227.2826717,GREEN,glm-5.3,glm-5.3,friend,0,bg_kept
4610,1787147227.405651,GREEN,glm-5.3,glm-5.3,friend,0,bg_kept
4611,1787147230.7565155,GREEN,glm-5.3,glm-5.3,friend,0,bg_kept
4612,1787147230.896539,GREEN,glm-5.3,glm-5.3,friend,0,bg_kept
4613,1787147234.4546196,GREEN,glm-5.3,glm-5.3,friend,0,bg_kept
4614,1787147236.353662,GREEN,glm-5.3,glm-5.3,friend,0,bg_kept
4615,1787147237.093426,GREEN,glm-5.3,glm-5.3,friend,0,bg_kept
4616,1787147237.9981296,GREEN,glm-5.3,glm-5.3,friend,0,bg_kept
4617,1787147238.0910928,GREEN,glm-5.3,glm-5.3,friend,0,bg_kept
4618,1787147244.8762977,GREEN,glm-5.3,glm-5.3,friend,0,bg_kept
4619,1787147245.1998696,GREEN,glm-5.3,glm-5.3,friend,0,bg_kept
4620,1787147250.260103,GREEN,glm-5.3,glm-5.3,friend,0,bg_kept
4621,1787147250.3512166,GREEN,glm-5.3,glm-5.3,friend,0,bg_kept
4622,1787147251.5549657,GREEN,glm-5.3,glm-5.3,friend,0,bg_kept
4623,1787147253.1014426,GREEN,glm-5.3,glm-5.3,friend,0,bg_kept
4624,1787147253.1604466,GREEN,glm-5.3,glm-5.3,friend,0,bg_kept
4625,1787147255.5044937,GREEN,glm-5.3,glm-5.3,friend,0,bg_kept
4626,1787147256.02667,GREEN,glm-5.3,glm-5.3,friend,0,bg_kept
4627,1787147257.1815999,GREEN,glm-5.3,glm-5.3,friend,0,bg_kept
4628,1787147269.3328552,GREEN,glm-5.3,glm-5.3,friend,0,bg_kept
4629,1787147270.807005,GREEN,glm-5.3,glm-5.3,friend,0,bg_kept
4630,1787147271.9710119,GREEN,glm-5.3,glm-5.3,friend,0,bg_kept
4631,1787147273.9959667,GREEN,glm-5.3,glm-5.3,friend,0,bg_kept
4632,1787147276.5766466,GREEN,glm-5.3,glm-5.3,friend,0,bg_kept
4633,1787147277.3551073,GREEN,glm-5.3,glm-5.3,friend,0,bg_kept
4634,1787147277.736238,GREEN,glm-5.3,glm-5.3,friend,0,bg_kept
4635,1787147280.3688908,GREEN,glm-5.3,glm-5.3,friend,0,bg_kept
4636,1787147280.672665,GREEN,glm-5.3,glm-5.3,friend,0,bg_kept
4637,1787147281.5374944,GREEN,glm-5.3,glm-5.3,friend,0,bg_kept
4638,1787147283.382614,GREEN,glm-5.3,glm-5.3,friend,0,bg_kept
4639,1787147283.4884055,GREEN,glm-5.3,glm-5.3,friend,0,bg_kept
4640,1787147283.8108263,GREEN,glm-5.3,glm-5.3,friend,0,bg_kept
4641,1787147285.1970472,GREEN,glm-5.3,glm-5.3,friend,0,bg_kept
4642,1787147286.0792537,GREEN,glm-5.3,glm-5.3,friend,0,bg_kept
4643,1787147287.3516784,GREEN,glm-5.3,glm-5.3,friend,0,bg_kept
4644,1787147287.5285454,GREEN,glm-5.3,glm-5.3,friend,0,bg_kept
4645,1787147288.1876225,GREEN,glm-5.3,glm-5.3,friend,0,bg_kept
4646,1787147289.441048,GREEN,glm-5.3,glm-5.3,friend,0,bg_kept
4647,1787147290.8064425,GREEN,glm-5.3,glm-5.3,friend,0,bg_kept
4648,1787147290.9420154,GREEN,glm-5.3,glm-5.3,friend,0,bg_kept
4649,1787147295.5748677,GREEN,glm-5.3,glm-5.3,friend,0,bg_kept
4650,1787147298.5269918,GREEN,glm-5.3,glm-5.3,friend,0,bg_kept
4651,1787147299.319923,GREEN,glm-5.3,glm-5.3,friend,0,bg_kept
4652,1787147307.8341532,GREEN,glm-5.3,glm-5.3,friend,0,bg_kept
4653,1787147309.1678412,GREEN,glm-5.3,glm-5.3,friend,0,bg_kept
4654,1787147312.3783398,GREEN,glm-5.3,glm-5.3,friend,0,bg_kept
4655,1787147313.0661721,GREEN,glm-5.3,glm-5.3,friend,0,bg_kept
4656,1787147316.9890847,GREEN,glm-5.3,glm-5.3,friend,0,bg_kept
4657,1787147319.0824628,GREEN,glm-5.3,glm-5.3,friend,0,bg_kept
4658,1787147320.5917106,GREEN,glm-5.3,glm-5.3,friend,0,bg_kept
4659,1787147320.9888346,GREEN,glm-5.3,glm-5.3,friend,0,bg_kept
4660,1787147322.5084856,GREEN,glm-5.3,glm-5.3,friend,0,bg_kept
4661,1787147323.2665195,GREEN,glm-5.3,glm-5.3,friend,0,bg_kept
4662,1787147330.0189555,GREEN,glm-5.3,glm-5.3,friend,0,bg_kept
4663,1787147332.259239,GREEN,glm-5.3,glm-5.3,friend,0,bg_kept
4664,1787147332.4773889,GREEN,glm-5.3,glm-5.3,friend,0,bg_kept
4665,1787147335.279556,GREEN,glm-5.3,glm-5.3,friend,0,bg_kept
4666,1787147336.1352935,GREEN,glm-5.3,glm-5.3,friend,0,bg_kept
4667,1787147336.2377203,GREEN,glm-5.3,glm-5.3,friend,0,bg_kept
4668,1787147337.6754239,GREEN,glm-5.3,glm-5.3,friend,0,bg_kept
4669,1787147337.7104745,GREEN,glm-5.3,glm-5.3,friend,0,bg_kept
4670,1787147337.8282845,GREEN,glm-5.3,glm-5.3,friend,0,bg_kept
4671,1787147339.4268067,GREEN,glm-5.3,glm-5.3,friend,0,bg_kept
4672,1787147339.4268787,GREEN,glm-5.3,glm-5.3,friend,0,bg_kept
4673,1787147340.280876,GREEN,glm-5.3,glm-5.3,friend,0,bg_kept
4674,1787147341.6422184,GREEN,glm-5.3,glm-5.3,friend,0,bg_kept
4675,1787147343.0212817,GREEN,glm-5.3,glm-5.3,friend,0,bg_kept
4676,1787147343.3438165,GREEN,glm-5.3,glm-5.3,friend,0,bg_kept
4677,1787147344.4075646,GREEN,glm-5.3,glm-5.3,friend,0,bg_kept
4678,1787147345.3488855,GREEN,glm-5.3,glm-5.3,friend,0,bg_kept
4679,1787147347.2995863,GREEN,glm-5.3,glm-5.3,friend,0,bg_kept
4680,1787147347.8551607,GREEN,glm-5.3,glm-5.3,friend,0,bg_kept
4681,1787147348.8926673,GREEN,glm-5.3,glm-5.3,friend,0,bg_kept
4682,1787147351.5486724,GREEN,glm-5.3,glm-5.3,friend,0,bg_kept
4683,1787147352.0456026,GREEN,glm-5.3,glm-5.3,friend,0,bg_kept
4684,1787147355.5701265,GREEN,glm-5.3,glm-5.3,friend,0,bg_kept
4685,1787147355.712341,GREEN,glm-5.3,glm-5.3,friend,0,bg_kept
4686,1787147356.8074222,GREEN,glm-5.3,glm-5.3,friend,0,bg_kept
4687,1787147360.1670089,GREEN,glm-5.3,glm-5.3,friend,0,bg_kept
4688,1787147363.9966545,GREEN,glm-5.3,glm-5.3,friend,0,bg_kept
4689,1787147365.7491188,GREEN,glm-5.3,glm-5.3,friend,0,bg_kept
4690,1787147367.8038754,GREEN,glm-5.3,glm-5.3,friend,0,bg_kept
4691,1787147370.3752801,GREEN,glm-5.3,glm-5.3,friend,0,bg_kept
4692,1787147371.2751327,GREEN,glm-5.3,glm-5.3,friend,0,bg_kept
4693,1787147374.062006,GREEN,glm-5.3,glm-5.3,friend,0,bg_kept
4694,1787147375.9844449,GREEN,glm-5.3,glm-5.3,friend,0,bg_kept
4695,1787147379.6536896,GREEN,glm-5.3,glm-5.3,friend,0,bg_kept
4696,1787147380.023511,GREEN,glm-5.3,glm-5.3,friend,0,bg_kept
4697,1787147381.5903819,GREEN,glm-5.3,glm-5.3,friend,0,bg_kept
4698,1787147382.5349116,GREEN,glm-5.3,glm-5.3,friend,0,bg_kept
4699,1787147382.7712586,GREEN,glm-5.3,glm-5.3,friend,0,bg_kept
4700,1787147385.3199427,GREEN,glm-5.3,glm-5.3,friend,0,bg_kept
4701,1787147386.2223942,GREEN,glm-5.3,glm-5.3,friend,0,bg_kept
4702,1787147387.6149669,GREEN,glm-5.3,glm-5.3,friend,0,bg_kept
4703,1787147388.3721595,GREEN,glm-5.3,glm-5.3,friend,0,bg_kept
4704,1787147391.5660725,GREEN,glm-5.3,glm-5.3,friend,0,bg_kept
4705,1787147392.0709867,GREEN,glm-5.3,glm-5.3,friend,0,bg_kept
4706,1787147392.8181853,GREEN,glm-5.3,glm-5.3,friend,0,bg_kept
4707,1787147395.4645665,GREEN,glm-5.3,glm-5.3,friend,0,bg_kept
4708,1787147395.7921562,GREEN,glm-5.3,glm-5.3,friend,0,bg_kept
4709,1787147397.5623677,GREEN,glm-5.3,glm-5.3,friend,0,bg_kept
4710,1787147402.440484,GREEN,glm-5.3,glm-5.3,friend,0,bg_kept
4711,1787147406.5606227,GREEN,glm-5.3,glm-5.3,friend,0,bg_kept
4712,1787147408.5732408,GREEN,glm-5.3,glm-5.3,friend,0,bg_kept
4713,1787147414.3736749,GREEN,glm-5.3,glm-5.3,friend,0,bg_kept
4714,1787147414.9279428,GREEN,glm-5.3,glm-5.3,friend,0,bg_kept
4715,1787147420.387355,GREEN,glm-5.3,glm-5.3,friend,0,bg_kept
4716,1787147420.482216,GREEN,glm-5.3,glm-5.3,friend,0,bg_kept
4717,1787147428.9616203,GREEN,glm-5.3,glm-5.3,friend,0,bg_kept
4718,1787147431.9663754,GREEN,glm-5.3,glm-5.3,friend,0,bg_kept
4719,1787147432.286811,GREEN,glm-5.3,glm-5.3,friend,0,bg_kept
4720,1787147434.891697,GREEN,glm-5.3,glm-5.3,friend,0,bg_kept
4721,1787147437.1814542,GREEN,glm-5.3,glm-5.3,friend,0,bg_kept
4722,1787147437.885302,GREEN,glm-5.3,glm-5.3,friend,0,bg_kept
4723,1787147439.2980747,GREEN,glm-5.3,glm-5.3,friend,0,bg_kept
4724,1787147443.4883597,GREEN,glm-5.3,glm-5.3,friend,0,bg_kept
4725,1787147443.7672322,GREEN,glm-5.3,glm-5.3,friend,0,bg_kept
4726,1787147444.616325,GREEN,glm-5.3,glm-5.3,friend,0,bg_kept
4727,1787147448.0185058,GREEN,glm-5.3,glm-5.3,friend,0,bg_kept
4728,1787147448.229892,GREEN,glm-5.3,glm-5.3,friend,0,bg_kept
4729,1787147451.2428818,GREEN,glm-5.3,glm-5.3,friend,0,bg_kept
4730,1787147451.5392811,GREEN,glm-5.3,glm-5.3,friend,0,bg_kept
4731,1787147457.1423132,GREEN,glm-5.3,glm-5.3,friend,0,bg_kept
4732,1787147463.357434,GREEN,glm-5.3,glm-5.3,friend,0,bg_kept
4733,1787147463.6871026,GREEN,glm-5.3,glm-5.3,friend,0,bg_kept
4734,1787147466.363875,GREEN,glm-5.3,glm-5.3,friend,0,bg_kept
4735,1787147470.915551,GREEN,glm-5.3,glm-5.3,friend,0,bg_kept
4736,1787147475.0876887,GREEN,glm-5.3,glm-5.3,friend,0,bg_kept
4737,1787147479.830844,GREEN,glm-5.3,glm-5.3,friend,0,bg_kept
4738,1787147482.1740477,GREEN,glm-5.3,glm-5.3,friend,0,bg_kept
4739,1787147484.9623778,GREEN,glm-5.3,glm-5.3,friend,0,bg_kept
4740,1787147488.305207,GREEN,glm-5.3,glm-5.3,friend,0,bg_kept
4741,1787147493.8375187,GREEN,glm-5.3,glm-5.3,friend,0,bg_kept
4742,1787147493.893059,GREEN,glm-5.3,glm-5.3,friend,0,bg_kept
4743,1787147496.6211312,GREEN,glm-5.3,glm-5.3,friend,0,bg_kept
4744,1787147501.6419241,GREEN,glm-5.3,glm-5.3,friend,0,bg_kept
4745,1787147502.8480465,GREEN,glm-5.3,glm-5.3,friend,0,bg_kept
4746,1787147504.831418,GREEN,glm-5.3,glm-5.3,friend,0,bg_kept
4747,1787147509.5390792,GREEN,glm-5.3,glm-5.3,friend,0,bg_kept
4748,1787147512.2406502,GREEN,glm-5.3,glm-5.3,friend,0,bg_kept
4749,1787147535.8307805,GREEN,glm-5.3,glm-5.3,friend,0,bg_kept
4750,1787147536.3233435,GREEN,glm-5.3,glm-5.3,friend,0,bg_kept
4751,1787147539.1034133,GREEN,glm-5.3,glm-5.3,friend,0,bg_kept
4752,1787147543.6044204,GREEN,glm-5.3,glm-5.3,friend,0,bg_kept
4753,1787147545.5938983,GREEN,glm-5.3,glm-5.3,friend,0,bg_kept
4754,1787147550.6564746,GREEN,glm-5.3,glm-5.3,friend,0,bg_kept
4755,1787147551.2754638,GREEN,glm-5.3,glm-5.3,friend,0,bg_kept
4756,1787147554.2365751,GREEN,glm-5.3,glm-5.3,friend,0,bg_kept
4757,1787147556.2437267,GREEN,glm-5.3,glm-5.3,friend,0,bg_kept
4758,1787147556.54996,GREEN,glm-5.3,glm-5.3,friend,0,bg_kept
4759,1787147557.3858933,GREEN,glm-5.3,glm-5.3,friend,0,bg_kept
4760,1787147560.380812,GREEN,glm-5.3,glm-5.3,friend,0,bg_kept
4761,1787147561.8508453,GREEN,glm-5.3,glm-5.3,friend,0,bg_kept
4762,1787147563.2709956,GREEN,glm-5.3,glm-5.3,friend,0,bg_kept
4763,1787147564.3142855,GREEN,glm-5.3,glm-5.3,friend,0,bg_kept
4764,1787147566.3529644,GREEN,glm-5.3,glm-5.3,friend,0,bg_kept
4765,1787147569.772014,GREEN,glm-5.3,glm-5.3,friend,0,bg_kept
4766,1787147573.2996264,GREEN,glm-5.3,glm-5.3,friend,0,bg_kept
4767,1787147573.5688581,GREEN,glm-5.3,glm-5.3,friend,0,bg_kept
4768,1787147575.4668941,GREEN,glm-5.3,glm-5.3,friend,0,bg_kept
4769,1787147577.8681061,GREEN,glm-5.3,glm-5.3,friend,0,bg_kept
4770,1787147578.84252,GREEN,glm-5.3,glm-5.3,friend,0,bg_kept
4771,1787147582.020739,GREEN,glm-5.3,glm-5.3,friend,0,bg_kept
